DiemRenLuyenKey,SinhVienKey,KhoaKey,NganhKey,LopKey,HocKyKey,DiemYThucHocTap,DiemChapHanhNoiQuy,DiemHoatDongPhongTrao,DiemCongDong,DiemTongRenLuyen,XepLoaiRenLuyenKey
12702,2752,4,9,39,4,21,21,19,20,81,2
12703,2752,4,9,39,5,25,19,22,11,77,3
12704,2752,4,9,39,6,23,21,21,17,82,2
12705,2752,4,9,39,7,21,17,20,13,71,3
12706,2752,4,9,39,8,23,21,22,16,82,2
12707,2753,4,9,39,1,26,22,23,15,86,2
12708,2753,4,9,39,2,23,21,18,20,82,2
12709,2753,4,9,39,3,27,22,25,6,80,2
12710,2753,4,9,39,4,22,23,22,13,80,2
12711,2753,4,9,39,5,20,18,22,12,72,3
12712,2753,4,9,39,6,22,18,17,20,77,3
12713,2753,4,9,39,7,22,20,17,20,79,3
12714,2753,4,9,39,8,23,21,23,15,82,2
12715,2754,4,9,39,1,21,18,16,17,72,3
12716,2754,4,9,39,2,26,18,19,20,83,2
12717,2754,4,9,39,3,27,22,25,15,89,2
12718,2754,4,9,39,4,23,23,18,10,74,3
12719,2754,4,9,39,5,27,16,23,10,76,3
12720,2754,4,9,39,6,17,17,17,13,64,4
12721,2754,4,9,39,7,22,23,20,15,80,2
12722,2754,4,9,39,8,22,23,17,16,78,3
12723,2755,4,9,39,1,21,20,22,10,73,3
12724,2755,4,9,39,2,20,20,19,17,76,3
12725,2755,4,9,39,3,22,22,16,17,77,3
12726,2755,4,9,39,4,24,17,17,11,69,3
12727,2755,4,9,39,5,20,18,22,12,72,3
12728,2755,4,9,39,6,21,19,21,12,73,3
12729,2755,4,9,39,7,15,16,11,17,59,4
12730,2755,4,9,39,8,26,23,24,18,91,1
12731,2756,4,9,39,1,27,24,19,20,90,1
12732,2756,4,9,39,2,22,17,14,18,71,3
12733,2756,4,9,39,3,30,22,22,17,91,1
12734,2756,4,9,39,4,19,18,17,19,73,3
12735,2756,4,9,39,5,30,24,22,18,94,1
12736,2756,4,9,39,6,22,21,22,7,72,3
12737,2756,4,9,39,7,27,19,24,13,83,2
12738,2756,4,9,39,8,26,20,17,15,78,3
12739,2757,4,9,39,1,23,20,25,16,84,2
12740,2757,4,9,39,2,22,21,18,11,72,3
12741,2757,4,9,39,3,30,23,21,13,87,2
12742,2757,4,9,39,4,19,14,17,17,67,3
12743,2757,4,9,39,5,21,14,14,20,69,3
12744,2757,4,9,39,6,25,22,21,11,79,3
12745,2757,4,9,39,7,24,25,23,10,82,2
12746,2757,4,9,39,8,25,19,15,19,78,3
12747,2758,4,9,39,1,25,23,25,10,83,2
12748,2758,4,9,39,2,23,23,25,14,85,2
12749,2758,4,9,39,3,27,18,17,15,77,3
12750,2758,4,9,39,4,22,20,15,13,70,3
12751,2758,4,9,39,5,23,22,12,11,68,3
12752,2758,4,9,39,6,24,18,14,17,73,3
12753,2758,4,9,39,7,20,14,18,14,66,3
12754,2758,4,9,39,8,17,13,19,18,67,3
12755,2759,4,9,39,1,25,22,19,19,85,2
12756,2759,4,9,39,2,22,19,22,13,76,3
12757,2759,4,9,39,3,19,18,15,10,62,4
12758,2759,4,9,39,4,26,22,22,16,86,2
12759,2759,4,9,39,5,23,21,21,20,85,2
12760,2759,4,9,39,6,22,16,25,16,79,3
12761,2759,4,9,39,7,25,18,21,11,75,3
12762,2759,4,9,39,8,24,22,22,7,75,3
12763,2760,4,9,39,1,28,17,19,17,81,2
12764,2760,4,9,39,2,26,21,25,20,92,1
12765,2760,4,9,39,3,23,24,20,15,82,2
12766,2760,4,9,39,4,25,22,24,10,81,2
12767,2760,4,9,39,5,21,22,20,16,79,3
12768,2760,4,9,39,6,28,21,20,7,76,3
12769,2760,4,9,39,7,23,19,18,13,73,3
12770,2760,4,9,39,8,24,17,17,14,72,3
12771,2761,4,9,39,1,22,22,24,10,78,3
12772,2761,4,9,39,2,24,19,22,18,83,2
12773,2761,4,9,39,3,24,17,22,10,73,3
12774,2761,4,9,39,4,27,21,22,11,81,2
12775,2761,4,9,39,5,22,21,23,16,82,2
12776,2761,4,9,39,6,25,22,17,13,77,3
12777,2761,4,9,39,7,22,19,19,18,78,3
12778,2761,4,9,39,8,22,16,15,15,68,3
12779,2762,4,9,39,1,21,20,21,9,71,3
12780,2762,4,9,39,2,30,24,25,14,93,1
12781,2762,4,9,39,3,26,21,21,14,82,2
12782,2762,4,9,39,4,19,21,18,7,65,3
12783,2762,4,9,39,5,20,21,23,20,84,2
12784,2762,4,9,39,6,22,15,10,20,67,3
12785,2762,4,9,39,7,22,17,19,19,77,3
12786,2762,4,9,39,8,22,18,16,19,75,3
12787,2763,4,9,39,1,23,20,18,20,81,2
12788,2763,4,9,39,2,19,18,15,20,72,3
12789,2763,4,9,39,3,21,21,22,12,76,3
12790,2763,4,9,39,4,22,16,20,15,73,3
12791,2763,4,9,39,5,25,22,18,20,85,2
12792,2763,4,9,39,6,22,24,19,17,82,2
12793,2763,4,9,39,7,27,18,20,12,77,3
12794,2763,4,9,39,8,24,21,19,13,77,3
12795,2764,4,9,39,1,26,22,22,13,83,2
12796,2764,4,9,39,2,22,19,17,20,78,3
12797,2764,4,9,39,3,25,16,14,17,72,3
12798,2764,4,9,39,4,25,22,20,18,85,2
12799,2764,4,9,39,5,21,23,20,19,83,2
12800,2764,4,9,39,6,24,19,19,17,79,3
12801,2764,4,9,39,7,23,23,14,18,78,3
12802,2764,4,9,39,8,21,19,19,16,75,3
12803,2765,4,9,39,1,24,19,22,19,84,2
12804,2765,4,9,39,2,21,17,16,20,74,3
12805,2765,4,9,39,3,22,25,21,17,85,2
12806,2765,4,9,39,4,25,19,21,18,83,2
12807,2765,4,9,39,5,25,22,21,12,80,2
12808,2765,4,9,39,6,21,19,23,18,81,2
12809,2765,4,9,39,7,22,21,18,14,75,3
12810,2765,4,9,39,8,28,22,18,8,76,3
12811,2766,4,9,39,1,25,24,23,20,92,1
12812,2766,4,9,39,2,23,20,22,18,83,2
12813,2766,4,9,39,3,17,17,17,12,63,4
12814,2766,4,9,39,4,22,21,20,13,76,3
12815,2766,4,9,39,5,25,19,14,19,77,3
12816,2766,4,9,39,6,21,16,21,16,74,3
12817,2766,4,9,39,7,17,16,13,20,66,3
12818,2766,4,9,39,8,24,22,25,16,87,2
12819,2767,4,9,39,1,25,24,18,17,84,2
12820,2767,4,9,39,2,17,12,18,11,58,4
12821,2767,4,9,39,3,21,17,25,9,72,3
12822,2767,4,9,39,4,23,19,19,16,77,3
12823,2767,4,9,39,5,22,17,15,19,73,3
12824,2767,4,9,39,6,17,16,21,10,64,4
12825,2767,4,9,39,7,26,23,25,14,88,2
12826,2767,4,9,39,8,17,22,21,12,72,3
12827,2768,4,9,39,1,27,23,24,12,86,2
12828,2768,4,9,39,2,24,22,21,17,84,2
12829,2768,4,9,39,3,25,19,22,20,86,2
12830,2768,4,9,39,4,22,16,19,18,75,3
12831,2768,4,9,39,5,25,19,19,12,75,3
12832,2768,4,9,39,6,27,16,25,15,83,2
12833,2768,4,9,39,7,23,17,24,11,75,3
12834,2768,4,9,39,8,22,22,18,16,78,3
12835,2769,4,9,39,1,20,20,17,20,77,3
12836,2769,4,9,39,2,28,25,23,20,96,1
12837,2769,4,9,39,3,20,15,17,13,65,3
12838,2769,4,9,39,4,26,19,22,13,80,2
12839,2769,4,9,39,5,23,20,18,16,77,3
12840,2769,4,9,39,6,26,20,22,14,82,2
12841,2769,4,9,39,7,24,14,16,18,72,3
12842,2769,4,9,39,8,25,23,25,7,80,2
12843,2770,4,9,39,1,24,16,20,17,77,3
12844,2770,4,9,39,2,28,20,23,17,88,2
12845,2770,4,9,39,3,25,17,19,19,80,2
12846,2770,4,9,39,4,27,25,22,14,88,2
12847,2770,4,9,39,5,28,25,22,10,85,2
12848,2770,4,9,39,6,30,24,25,11,90,1
12849,2770,4,9,39,7,26,20,25,12,83,2
12850,2770,4,9,39,8,22,19,19,13,73,3
12851,2771,4,9,39,1,25,21,17,20,83,2
12852,2771,4,9,39,2,23,20,21,20,84,2
12853,2771,4,9,39,3,21,22,22,12,77,3
12854,2771,4,9,39,4,20,19,14,18,71,3
12855,2771,4,9,39,5,28,21,24,15,88,2
12856,2771,4,9,39,6,18,18,16,16,68,3
12857,2771,4,9,39,7,25,21,25,13,84,2
12858,2771,4,9,39,8,23,19,24,12,78,3
12859,2772,4,9,39,1,19,19,15,20,73,3
12860,2772,4,9,39,2,24,19,25,9,77,3
12861,2772,4,9,39,3,25,22,15,15,77,3
12862,2772,4,9,39,4,20,18,21,19,78,3
12863,2772,4,9,39,5,21,18,16,20,75,3
12864,2772,4,9,39,6,21,19,20,15,75,3
12865,2772,4,9,39,7,21,16,18,14,69,3
12866,2772,4,9,39,8,23,21,18,10,72,3
12867,2773,4,9,39,1,19,21,18,14,72,3
12868,2773,4,9,39,2,22,16,16,20,74,3
12869,2773,4,9,39,3,26,23,21,16,86,2
12870,2773,4,9,39,4,29,21,25,6,81,2
12871,2773,4,9,39,5,19,17,23,9,68,3
12872,2773,4,9,39,6,21,22,18,16,77,3
12873,2773,4,9,39,7,21,22,15,12,70,3
12874,2773,4,9,39,8,21,20,20,16,77,3
12875,2774,4,9,39,1,27,19,21,20,87,2
12876,2774,4,9,39,2,24,15,20,17,76,3
12877,2774,4,9,39,3,24,21,18,12,75,3
12878,2774,4,9,39,4,23,23,19,16,81,2
12879,2774,4,9,39,5,24,20,19,20,83,2
12880,2774,4,9,39,6,20,18,17,20,75,3
12881,2774,4,9,39,7,22,20,21,14,77,3
12882,2774,4,9,39,8,24,25,18,14,81,2
12883,2775,4,9,39,1,30,24,20,18,92,1
12884,2775,4,9,39,2,24,19,18,20,81,2
12885,2775,4,9,39,3,25,21,18,18,82,2
12886,2775,4,9,39,4,23,22,22,20,87,2
12887,2775,4,9,39,5,26,18,23,12,79,3
12888,2775,4,9,39,6,23,20,25,16,84,2
12889,2775,4,9,39,7,24,18,22,20,84,2
12890,2775,4,9,39,8,23,19,23,18,83,2
12891,2776,4,9,39,1,26,23,22,20,91,1
12892,2776,4,9,39,2,22,22,18,15,77,3
12893,2776,4,9,39,3,22,25,24,18,89,2
12894,2776,4,9,39,4,21,19,17,15,72,3
12895,2776,4,9,39,5,23,20,18,15,76,3
12896,2776,4,9,39,6,22,22,18,18,80,2
12897,2776,4,9,39,7,23,17,18,15,73,3
12898,2776,4,9,39,8,23,21,22,17,83,2
12899,2777,4,9,39,1,23,21,16,20,80,2
12900,2777,4,9,39,2,24,23,17,20,84,2
12901,2777,4,9,39,3,17,17,18,16,68,3
12902,2777,4,9,39,4,26,21,18,20,85,2
12903,2777,4,9,39,5,23,18,24,12,77,3
12904,2777,4,9,39,6,26,23,20,11,80,2
12905,2777,4,9,39,7,25,20,18,14,77,3
12906,2777,4,9,39,8,25,21,18,20,84,2
12907,2778,4,9,39,1,27,25,21,18,91,1
12908,2778,4,9,39,2,26,22,25,18,91,1
12909,2778,4,9,39,3,23,17,17,13,70,3
12910,2778,4,9,39,4,19,18,18,11,66,3
12911,2778,4,9,39,5,27,22,23,16,88,2
12912,2778,4,9,39,6,22,17,22,14,75,3
12913,2778,4,9,39,7,27,21,20,20,88,2
12914,2778,4,9,39,8,24,22,23,16,85,2
12915,2779,4,9,40,3,25,21,18,20,84,2
12916,2779,4,9,40,4,25,22,25,16,88,2
12917,2779,4,9,40,5,23,21,17,20,81,2
12918,2779,4,9,40,6,22,22,18,10,72,3
12919,2779,4,9,40,7,26,21,22,14,83,2
12920,2779,4,9,40,8,21,17,22,16,76,3
12921,2780,4,9,40,3,20,19,19,16,74,3
12922,2780,4,9,40,4,14,16,18,18,66,3
12923,2780,4,9,40,5,22,17,22,20,81,2
12924,2780,4,9,40,6,17,13,16,20,66,3
12925,2780,4,9,40,7,22,17,19,17,75,3
12926,2780,4,9,40,8,24,21,24,14,83,2
12927,2781,4,9,40,3,20,17,20,16,73,3
12928,2781,4,9,40,4,21,22,19,17,79,3
12929,2781,4,9,40,5,26,21,16,16,79,3
12930,2781,4,9,40,6,24,18,15,20,77,3
12931,2781,4,9,40,7,20,21,17,18,76,3
12932,2781,4,9,40,8,26,18,18,20,82,2
12933,2782,4,9,40,3,20,17,19,18,74,3
12934,2782,4,9,40,4,27,18,23,20,88,2
12935,2782,4,9,40,5,24,20,15,20,79,3
12936,2782,4,9,40,6,22,18,20,20,80,2
12937,2782,4,9,40,7,27,19,23,10,79,3
12938,2782,4,9,40,8,28,25,23,19,95,1
12939,2783,4,9,40,3,22,19,18,11,70,3
12940,2783,4,9,40,4,21,19,17,20,77,3
12941,2783,4,9,40,5,24,20,16,14,74,3
12942,2783,4,9,40,6,20,17,18,8,63,4
12943,2783,4,9,40,7,22,19,19,8,68,3
12944,2783,4,9,40,8,20,22,17,12,71,3
12945,2784,4,9,40,3,26,25,23,20,94,1
12946,2784,4,9,40,4,26,24,23,6,79,3
12947,2784,4,9,40,5,21,19,17,19,76,3
12948,2784,4,9,40,6,27,19,23,10,79,3
12949,2784,4,9,40,7,25,20,20,17,82,2
12950,2784,4,9,40,8,26,22,23,11,82,2
12951,2785,4,9,40,3,23,17,19,18,77,3
12952,2785,4,9,40,4,26,22,19,13,80,2
12953,2785,4,9,40,5,23,22,19,18,82,2
12954,2785,4,9,40,6,23,22,22,18,85,2
12955,2785,4,9,40,7,22,19,23,18,82,2
12956,2785,4,9,40,8,23,23,21,15,82,2
12957,2786,4,9,40,3,25,22,21,20,88,2
12958,2786,4,9,40,4,21,19,15,17,72,3
12959,2786,4,9,40,5,19,18,17,20,74,3
12960,2786,4,9,40,6,23,17,17,20,77,3
12961,2786,4,9,40,7,24,17,22,12,75,3
12962,2786,4,9,40,8,29,25,25,14,93,1
12963,2787,4,9,40,3,22,20,15,16,73,3
12964,2787,4,9,40,4,24,18,20,20,82,2
12965,2787,4,9,40,5,21,22,17,16,76,3
12966,2787,4,9,40,6,20,19,23,9,71,3
12967,2787,4,9,40,7,25,21,19,20,85,2
12968,2787,4,9,40,8,23,18,18,13,72,3
12969,2788,4,9,40,3,26,20,20,15,81,2
12970,2788,4,9,40,4,23,17,24,13,77,3
12971,2788,4,9,40,5,24,17,15,20,76,3
12972,2788,4,9,40,6,17,18,21,11,67,3
12973,2788,4,9,40,7,18,16,14,19,67,3
12974,2788,4,9,40,8,22,19,19,18,78,3
12975,2789,4,9,40,3,26,25,21,13,85,2
12976,2789,4,9,40,4,23,24,20,12,79,3
12977,2789,4,9,40,5,26,15,12,20,73,3
12978,2789,4,9,40,6,29,20,22,11,82,2
12979,2789,4,9,40,7,30,21,20,15,86,2
12980,2789,4,9,40,8,25,23,23,10,81,2
12981,2790,4,9,40,3,29,25,18,20,92,1
12982,2790,4,9,40,4,30,23,22,19,94,1
12983,2790,4,9,40,5,24,24,23,8,79,3
12984,2790,4,9,40,6,28,20,24,13,85,2
12985,2790,4,9,40,7,27,24,21,7,79,3
12986,2790,4,9,40,8,24,17,21,14,76,3
12987,2791,4,9,40,3,25,18,25,7,75,3
12988,2791,4,9,40,4,23,22,23,16,84,2
12989,2791,4,9,40,5,29,25,24,18,96,1
12990,2791,4,9,40,6,22,22,24,19,87,2
12991,2791,4,9,40,7,29,23,23,14,89,2
12992,2791,4,9,40,8,18,17,15,15,65,3
12993,2792,4,9,40,3,24,21,16,20,81,2
12994,2792,4,9,40,4,20,19,19,19,77,3
12995,2792,4,9,40,5,23,19,23,18,83,2
12996,2792,4,9,40,6,25,18,21,20,84,2
12997,2792,4,9,40,7,21,15,16,20,72,3
12998,2792,4,9,40,8,25,23,18,9,75,3
12999,2793,4,9,40,3,24,18,22,18,82,2
13000,2793,4,9,40,4,30,25,25,20,100,1
13001,2793,4,9,40,5,18,17,16,20,71,3
13002,2793,4,9,40,6,26,23,23,17,89,2
13003,2793,4,9,40,7,21,18,11,20,70,3
13004,2793,4,9,40,8,23,19,13,18,73,3
13005,2794,4,9,40,3,24,21,22,20,87,2
13006,2794,4,9,40,4,19,18,16,17,70,3
13007,2794,4,9,40,5,25,19,14,14,72,3
13008,2794,4,9,40,6,24,19,25,18,86,2
13009,2794,4,9,40,7,27,21,24,8,80,2
13010,2794,4,9,40,8,26,21,20,16,83,2
13011,2795,4,9,40,3,29,22,25,16,92,1
13012,2795,4,9,40,4,25,22,24,12,83,2
13013,2795,4,9,40,5,22,19,20,11,72,3
13014,2795,4,9,40,6,22,16,24,16,78,3
13015,2795,4,9,40,7,20,17,17,20,74,3
13016,2795,4,9,40,8,22,20,18,16,76,3
13017,2796,4,9,40,3,23,18,19,18,78,3
13018,2796,4,9,40,4,28,17,20,16,81,2
13019,2796,4,9,40,5,25,17,25,14,81,2
13020,2796,4,9,40,6,21,17,14,13,65,3
13021,2796,4,9,40,7,30,25,22,16,93,1
13022,2796,4,9,40,8,21,19,24,19,83,2
13023,2797,4,9,40,3,21,20,25,10,76,3
13024,2797,4,9,40,4,26,19,16,20,81,2
13025,2797,4,9,40,5,28,18,24,14,84,2
13026,2797,4,9,40,6,24,20,21,13,78,3
13027,2797,4,9,40,7,23,20,16,20,79,3
13028,2797,4,9,40,8,19,20,17,16,72,3
13029,2798,4,9,40,3,28,22,24,15,89,2
13030,2798,4,9,40,4,27,18,20,20,85,2
13031,2798,4,9,40,5,22,18,22,16,78,3
13032,2798,4,9,40,6,24,18,23,16,81,2
13033,2798,4,9,40,7,25,20,21,17,83,2
13034,2798,4,9,40,8,21,16,13,20,70,3
13035,2799,4,9,40,3,28,23,25,12,88,2
13036,2799,4,9,40,4,20,13,18,20,71,3
13037,2799,4,9,40,5,24,22,22,12,80,2
13038,2799,4,9,40,6,24,14,24,8,70,3
13039,2799,4,9,40,7,28,18,23,15,84,2
13040,2799,4,9,40,8,28,25,22,8,83,2
13041,2800,4,9,40,3,29,25,24,17,95,1
13042,2800,4,9,40,4,28,24,25,20,97,1
13043,2800,4,9,40,5,21,18,16,20,75,3
13044,2800,4,9,40,6,23,15,10,20,68,3
13045,2800,4,9,40,7,21,18,25,13,77,3
13046,2800,4,9,40,8,21,20,22,7,70,3
13047,2801,4,9,40,3,30,23,22,16,91,1
13048,2801,4,9,40,4,25,24,21,13,83,2
13049,2801,4,9,40,5,20,20,19,15,74,3
13050,2801,4,9,40,6,21,18,19,16,74,3
13051,2801,4,9,40,7,24,20,21,13,78,3
13052,2801,4,9,40,8,24,21,22,15,82,2
13053,2802,4,9,40,3,29,25,21,13,88,2
13054,2802,4,9,40,4,24,20,21,16,81,2
13055,2802,4,9,40,5,24,21,25,14,84,2
13056,2802,4,9,40,6,26,21,17,14,78,3
13057,2802,4,9,40,7,25,17,21,13,76,3
13058,2802,4,9,40,8,20,22,19,16,77,3
13059,2803,4,9,40,3,23,20,20,17,80,2
13060,2803,4,9,40,4,23,21,18,20,82,2
13061,2803,4,9,40,5,18,17,24,17,76,3
13062,2803,4,9,40,6,21,18,20,10,69,3
13063,2803,4,9,40,7,21,15,12,12,60,4
13064,2803,4,9,40,8,26,20,16,20,82,2
13065,2804,4,9,40,3,22,21,21,19,83,2
13066,2804,4,9,40,4,25,21,23,10,79,3
13067,2804,4,9,40,5,20,24,22,13,79,3
13068,2804,4,9,40,6,17,20,21,19,77,3
13069,2804,4,9,40,7,22,22,18,18,80,2
13070,2804,4,9,40,8,26,19,19,17,81,2
13071,2805,4,9,40,3,18,20,14,20,72,3
13072,2805,4,9,40,4,22,16,19,9,66,3
13073,2805,4,9,40,5,18,16,22,18,74,3
13074,2805,4,9,40,6,24,22,14,17,77,3
13075,2805,4,9,40,7,24,20,15,20,79,3
13076,2805,4,9,40,8,26,17,22,13,78,3
13077,2806,4,9,40,3,20,15,17,20,72,3
13078,2806,4,9,40,4,20,25,22,8,75,3
13079,2806,4,9,40,5,25,22,25,11,83,2
13080,2806,4,9,40,6,22,19,18,20,79,3
13081,2806,4,9,40,7,27,21,25,8,81,2
13082,2806,4,9,40,8,24,17,19,13,73,3
13083,2807,4,9,40,3,20,18,19,15,72,3
13084,2807,4,9,40,4,29,22,25,12,88,2
13085,2807,4,9,40,5,19,15,20,12,66,3
13086,2807,4,9,40,6,24,16,16,11,67,3
13087,2807,4,9,40,7,19,13,14,20,66,3
13088,2807,4,9,40,8,16,17,21,16,70,3
13089,2808,4,9,40,3,29,24,21,15,89,2
13090,2808,4,9,40,4,26,20,21,20,87,2
13091,2808,4,9,40,5,27,24,15,19,85,2
13092,2808,4,9,40,6,19,19,16,17,71,3
13093,2808,4,9,40,7,24,17,23,13,77,3
13094,2808,4,9,40,8,21,19,22,12,74,3
13095,2809,4,9,40,3,28,24,23,16,91,1
13096,2809,4,9,40,4,25,25,22,14,86,2
13097,2809,4,9,40,5,25,20,17,20,82,2
13098,2809,4,9,40,6,22,19,20,13,74,3
13099,2809,4,9,40,7,26,20,17,13,76,3
13100,2809,4,9,40,8,22,18,18,20,78,3
13101,2810,4,9,40,3,21,18,18,20,77,3
13102,2810,4,9,40,4,27,22,19,16,84,2
13103,2810,4,9,40,5,21,18,25,6,70,3
13104,2810,4,9,40,6,22,23,21,15,81,2
13105,2810,4,9,40,7,25,20,18,20,83,2
13106,2810,4,9,40,8,21,20,17,20,78,3
13107,2811,4,9,40,3,27,22,23,18,90,1
13108,2811,4,9,40,4,20,20,21,9,70,3
13109,2811,4,9,40,5,23,18,18,11,70,3
13110,2811,4,9,40,6,27,23,15,17,82,2
13111,2811,4,9,40,7,21,15,16,13,65,3
13112,2811,4,9,40,8,24,18,20,8,70,3
13113,2812,4,9,40,3,27,22,22,9,80,2
13114,2812,4,9,40,4,18,19,14,20,71,3
13115,2812,4,9,40,5,20,15,12,20,67,3
13116,2812,4,9,40,6,25,17,25,13,80,2
13117,2812,4,9,40,7,20,16,12,20,68,3
13118,2812,4,9,40,8,28,16,21,19,84,2
13119,2813,4,9,40,3,24,20,24,17,85,2
13120,2813,4,9,40,4,24,20,22,20,86,2
13121,2813,4,9,40,5,27,22,22,11,82,2
13122,2813,4,9,40,6,30,24,25,11,90,1
13123,2813,4,9,40,7,21,16,25,13,75,3
13124,2813,4,9,40,8,22,20,23,12,77,3
13125,2814,4,9,40,3,25,17,18,20,80,2
13126,2814,4,9,40,4,25,23,18,16,82,2
13127,2814,4,9,40,5,26,23,23,12,84,2
13128,2814,4,9,40,6,26,21,23,17,87,2
13129,2814,4,9,40,7,23,16,20,16,75,3
13130,2814,4,9,40,8,26,22,17,20,85,2
13131,2815,4,9,40,3,30,23,19,20,92,1
13132,2815,4,9,40,4,30,21,25,16,92,1
13133,2815,4,9,40,5,26,21,19,16,82,2
13134,2815,4,9,40,6,26,18,15,15,74,3
13135,2815,4,9,40,7,21,16,18,18,73,3
13136,2815,4,9,40,8,22,18,18,14,72,3
13137,2816,4,9,40,3,26,21,20,18,85,2
13138,2816,4,9,40,4,26,21,21,17,85,2
13139,2816,4,9,40,5,18,15,18,14,65,3
13140,2816,4,9,40,6,24,18,21,7,70,3
13141,2816,4,9,40,7,25,18,19,17,79,3
13142,2816,4,9,40,8,19,18,18,20,75,3
13143,2817,4,9,40,3,18,16,14,17,65,3
13144,2817,4,9,40,4,24,21,18,14,77,3
13145,2817,4,9,40,5,25,22,21,6,74,3
13146,2817,4,9,40,6,10,13,16,5,44,5
13147,2817,4,9,40,7,20,21,16,15,72,3
13148,2817,4,9,40,8,18,14,17,15,64,4
13149,2818,4,9,40,3,25,21,19,20,85,2
13150,2818,4,9,40,4,22,20,16,20,78,3
13151,2818,4,9,40,5,19,19,18,15,71,3
13152,2818,4,9,40,6,21,20,23,8,72,3
13153,2818,4,9,40,7,26,24,20,16,86,2
13154,2818,4,9,40,8,25,20,23,8,76,3
13155,2819,4,9,40,3,22,18,18,14,72,3
13156,2819,4,9,40,4,18,18,17,12,65,3
13157,2819,4,9,40,5,27,22,24,12,85,2
13158,2819,4,9,40,6,23,18,18,12,71,3
13159,2819,4,9,40,7,22,15,17,19,73,3
13160,2819,4,9,40,8,26,21,18,20,85,2
13161,2820,4,9,40,3,24,19,22,13,78,3
13162,2820,4,9,40,4,27,24,25,12,88,2
13163,2820,4,9,40,5,21,19,21,14,75,3
13164,2820,4,9,40,6,23,20,15,16,74,3
13165,2820,4,9,40,7,29,25,25,14,93,1
13166,2820,4,9,40,8,28,21,17,20,86,2
13167,2821,4,9,40,3,26,21,17,19,83,2
13168,2821,4,9,40,4,29,20,18,15,82,2
13169,2821,4,9,40,5,22,17,13,20,72,3
13170,2821,4,9,40,6,21,15,20,17,73,3
13171,2821,4,9,40,7,23,19,14,19,75,3
13172,2821,4,9,40,8,19,16,17,19,71,3
13173,2822,4,9,40,3,22,20,24,5,71,3
13174,2822,4,9,40,4,24,21,23,16,84,2
13175,2822,4,9,40,5,18,13,17,17,65,3
13176,2822,4,9,40,6,25,22,20,18,85,2
13177,2822,4,9,40,7,26,24,25,4,79,3
13178,2822,4,9,40,8,20,21,20,13,74,3
13179,2823,4,9,40,3,22,18,17,13,70,3
13180,2823,4,9,40,4,23,21,24,9,77,3
13181,2823,4,9,40,5,22,20,18,9,69,3
13182,2823,4,9,40,6,17,16,19,18,70,3
13183,2823,4,9,40,7,24,21,23,18,86,2
13184,2823,4,9,40,8,21,18,18,20,77,3
13185,2824,4,9,40,3,27,23,25,13,88,2
13186,2824,4,9,40,4,26,18,17,20,81,2
13187,2824,4,9,40,5,24,20,21,12,77,3
13188,2824,4,9,40,6,23,19,25,8,75,3
13189,2824,4,9,40,7,22,15,15,20,72,3
13190,2824,4,9,40,8,22,16,15,19,72,3
13191,2825,4,9,40,3,24,17,20,15,76,3
13192,2825,4,9,40,4,25,19,20,12,76,3
13193,2825,4,9,40,5,28,21,17,20,86,2
13194,2825,4,9,40,6,22,17,21,12,72,3
13195,2825,4,9,40,7,23,20,22,14,79,3
13196,2825,4,9,40,8,25,19,22,16,82,2
13197,2826,4,9,40,3,25,18,14,19,76,3
13198,2826,4,9,40,4,27,24,23,20,94,1
13199,2826,4,9,40,5,25,23,17,16,81,2
13200,2826,4,9,40,6,30,19,19,18,86,2
13201,2826,4,9,40,7,18,18,15,13,64,4
13202,2826,4,9,40,8,23,19,16,20,78,3
13203,2827,4,9,40,3,22,25,18,18,83,2
13204,2827,4,9,40,4,30,21,23,8,82,2
13205,2827,4,9,40,5,22,18,20,18,78,3
13206,2827,4,9,40,6,20,16,17,1,54,4
13207,2827,4,9,40,7,15,17,15,20,67,3
13208,2827,4,9,40,8,18,19,14,15,66,3
13209,2828,4,9,40,3,24,22,20,16,82,2
13210,2828,4,9,40,4,22,22,22,15,81,2
13211,2828,4,9,40,5,25,23,18,20,86,2
13212,2828,4,9,40,6,16,14,14,14,58,4
13213,2828,4,9,40,7,25,25,22,13,85,2
13214,2828,4,9,40,8,24,20,19,16,79,3
13215,2829,4,9,40,3,27,23,18,18,86,2
13216,2829,4,9,40,4,27,24,25,16,92,1
13217,2829,4,9,40,5,30,22,22,4,78,3
13218,2829,4,9,40,6,27,20,18,20,85,2
13219,2829,4,9,40,7,20,18,17,12,67,3
13220,2829,4,9,40,8,25,21,24,11,81,2
13221,2830,4,9,40,3,28,21,22,13,84,2
13222,2830,4,9,40,4,27,23,22,17,89,2
13223,2830,4,9,40,5,22,18,16,16,72,3
13224,2830,4,9,40,6,20,20,22,12,74,3
13225,2830,4,9,40,7,24,18,19,11,72,3
13226,2830,4,9,40,8,22,17,19,14,72,3
13227,2831,4,9,40,3,26,25,25,13,89,2
13228,2831,4,9,40,4,23,15,21,17,76,3
13229,2831,4,9,40,5,24,17,16,20,77,3
13230,2831,4,9,40,6,26,19,21,16,82,2
13231,2831,4,9,40,7,22,19,17,15,73,3
13232,2831,4,9,40,8,23,16,21,17,77,3
13233,2832,4,9,40,3,21,17,17,17,72,3
13234,2832,4,9,40,4,18,18,21,14,71,3
